Student Id,Country Code,Enrolled Month,Enrolled Year,Age,Gender,Experienced,Course Code,Engagement Month,Engagement Year,Engagement Type
193,AU,5,2021,40,U,false,JMC,OCTOBER,2023,Lecture 11
193,AU,5,2021,40,U,false,PYC,SEPTEMBER,2023,Lecture 8
194,CN,6,2016,32,U,true,JMC,JANUARY,2020,Lecture 8
194,CN,6,2016,32,U,true,PYC,APRIL,2022,Lecture 8
195,IN,2,2021,83,F,true,JMC,APRIL,2023,Lecture 8
195,IN,2,2021,83,F,true,PYC,FEBRUARY,2021,Lecture 3
196,CN,12,2018,27,M,true,JMC,APRIL,2023,Lecture 12
196,CN,12,2018,27,M,true,PYC,MARCH,2020,Lecture 9
197,AU,9,2023,67,M,false,JMC,AUGUST,2023,Lecture 3
197,AU,9,2023,67,M,false,PYC,OCTOBER,2023,Lecture 6
198,GB,7,2016,80,M,false,JMC,FEBRUARY,2016,Lecture 7
198,GB,7,2016,80,M,false,PYC,MAY,2020,Lecture 12
199,IN,2,2020,39,F,false,JMC,SEPTEMBER,2021,Lecture 13
199,IN,2,2020,39,F,false,PYC,OCTOBER,2022,Lecture 13
200,US,10,2022,66,F,true,JMC,OCTOBER,2023,Lecture 3
200,US,10,2022,66,F,true,PYC,NOVEMBER,2022,Lecture 11
201,CN,10,2023,69,M,true,JMC,OCTOBER,2023,Lecture 13
201,CN,10,2023,69,M,true,PYC,AUGUST,2023,Lecture 5
202,AU,9,2016,77,F,true,JMC,NOVEMBER,2017,Lecture 11
202,AU,9,2016,77,F,true,PYC,DECEMBER,2023,Lecture 5
203,CN,8,2019,21,U,true,JMC,JUNE,2021,Lecture 2
203,CN,8,2019,21,U,true,PYC,APRIL,2019,Lecture 5
204,IN,7,2017,39,U,false,JMC,OCTOBER,2018,Lecture 2
204,IN,7,2017,39,U,false,PYC,MAY,2018,Lecture 3
205,CN,2,2022,89,U,true,JMC,JUNE,2022,Lecture 2
205,CN,2,2022,89,U,true,PYC,OCTOBER,2022,Lecture 11
206,CN,4,2023,21,U,true,JMC,APRIL,2023,Lecture 7
206,CN,4,2023,21,U,true,PYC,APRIL,2023,Lecture 5
207,IN,9,2021,63,F,true,JMC,AUGUST,2023,Lecture 12
207,IN,9,2021,63,F,true,PYC,NOVEMBER,2021,Lecture 4
208,IN,7,2023,55,F,false,JMC,SEPTEMBER,2023,Lecture 4
208,IN,7,2023,55,F,false,PYC,JULY,2023,Lecture 10
209,GB,7,2017,19,M,false,JMC,AUGUST,2020,Lecture 5
209,GB,7,2017,19,M,false,PYC,NOVEMBER,2019,Lecture 2
210,GB,8,2015,87,M,true,JMC,DECEMBER,2017,Lecture 12
210,GB,8,2015,87,M,true,PYC,APRIL,2017,Lecture 1
211,CN,10,2022,36,M,false,JMC,MARCH,2022,Lecture 9
211,CN,10,2022,36,M,false,PYC,DECEMBER,2022,Lecture 10
212,CN,2,2018,52,F,false,JMC,AUGUST,2018,Lecture 13
212,CN,2,2018,52,F,false,PYC,AUGUST,2019,Lecture 9
213,AU,3,2022,33,F,false,JMC,NOVEMBER,2022,Lecture 3
213,AU,3,2022,33,F,false,PYC,AUGUST,2023,Lecture 3
214,US,7,2015,30,F,true,JMC,AUGUST,2018,Lecture 6
214,US,7,2015,30,F,true,PYC,MAY,2020,Lecture 1
215,IN,4,2023,75,U,false,JMC,MAY,2023,Lecture 13
215,IN,4,2023,75,U,false,PYC,OCTOBER,2023,Lecture 8
216,GB,7,2020,20,F,true,JMC,NOVEMBER,2020,Lecture 6
216,GB,7,2020,20,F,true,PYC,AUGUST,2022,Lecture 2
217,US,3,2021,50,M,true,JMC,DECEMBER,2023,Lecture 2
217,US,3,2021,50,M,true,PYC,OCTOBER,2021,Lecture 6
218,GB,2,2018,53,M,true,JMC,AUGUST,2023,Lecture 7
218,GB,2,2018,53,M,true,PYC,OCTOBER,2019,Lecture 4
219,CN,9,2021,29,U,false,JMC,DECEMBER,2022,Lecture 4
219,CN,9,2021,29,U,false,PYC,JULY,2022,Lecture 14
220,IN,7,2023,32,M,true,JMC,OCTOBER,2023,Lecture 4
220,IN,7,2023,32,M,true,PYC,OCTOBER,2023,Lecture 1
221,CN,1,2020,75,U,false,JMC,DECEMBER,2023,Lecture 14
221,CN,1,2020,75,U,false,PYC,SEPTEMBER,2023,Lecture 8
222,US,11,2022,33,F,true,JMC,JANUARY,2023,Lecture 12
222,US,11,2022,33,F,true,PYC,FEBRUARY,2023,Lecture 13
223,GB,6,2015,59,M,false,JMC,FEBRUARY,2019,Lecture 2
223,GB,6,2015,59,M,false,PYC,APRIL,2023,Lecture 9
224,IN,12,2016,81,U,false,JMC,MAY,2018,Lecture 10
224,IN,12,2016,81,U,false,PYC,FEBRUARY,2022,Lecture 13
225,US,11,2020,27,M,true,JMC,JULY,2021,Lecture 13
225,US,11,2020,27,M,true,PYC,APRIL,2020,Lecture 1
226,US,10,2015,42,U,true,JMC,JULY,2021,Lecture 4
226,US,10,2015,42,U,true,PYC,JUNE,2023,Lecture 14
227,GB,11,2021,55,F,false,JMC,MARCH,2022,Lecture 2
227,GB,11,2021,55,F,false,PYC,AUGUST,2023,Lecture 8
228,GB,10,2018,18,M,false,JMC,DECEMBER,2018,Lecture 5
228,GB,10,2018,18,M,false,PYC,JULY,2023,Lecture 7
229,US,11,2021,56,M,false,JMC,MAY,2021,Lecture 5
229,US,11,2021,56,M,false,PYC,SEPTEMBER,2021,Lecture 10
230,AU,4,2023,21,M,false,JMC,DECEMBER,2023,Lecture 4
230,AU,4,2023,21,M,false,PYC,MARCH,2023,Lecture 6
231,GB,11,2021,62,M,true,JMC,FEBRUARY,2022,Lecture 11
231,GB,11,2021,62,M,true,PYC,NOVEMBER,2023,Lecture 3
232,GB,3,2015,71,M,false,JMC,OCTOBER,2017,Lecture 7
232,GB,3,2015,71,M,false,PYC,MAY,2018,Lecture 5
233,CN,7,2016,35,M,true,JMC,MAY,2016,Lecture 10
233,CN,7,2016,35,M,true,PYC,OCTOBER,2021,Lecture 12
234,CN,11,2020,27,U,true,JMC,JULY,2022,Lecture 11
234,CN,11,2020,27,U,true,PYC,JANUARY,2021,Lecture 3
235,GB,8,2022,70,F,false,JMC,NOVEMBER,2022,Lecture 2
235,GB,8,2022,70,F,false,PYC,FEBRUARY,2023,Lecture 8
236,AU,10,2016,61,F,false,JMC,OCTOBER,2017,Lecture 4
236,AU,10,2016,61,F,false,PYC,OCTOBER,2021,Lecture 3
237,AU,5,2019,73,M,true,JMC,APRIL,2021,Lecture 11
237,AU,5,2019,73,M,true,PYC,FEBRUARY,2023,Lecture 7
238,AU,8,2017,29,F,true,JMC,APRIL,2017,Lecture 3
238,AU,8,2017,29,F,true,PYC,OCTOBER,2020,Lecture 11
239,CN,12,2017,71,M,false,JMC,MAY,2019,Lecture 10
239,CN,12,2017,71,M,false,PYC,JUNE,2017,Lecture 2
240,US,6,2016,73,M,false,JMC,APRIL,2017,Lecture 5
240,US,6,2016,73,M,false,PYC,AUGUST,2017,Lecture 4
241,AU,5,2017,35,U,false,JMC,NOVEMBER,2023,Lecture 8
241,AU,5,2017,35,U,false,PYC,AUGUST,2022,Lecture 13
242,US,11,2016,80,M,true,JMC,MAY,2019,Lecture 5
242,US,11,2016,80,M,true,PYC,MAY,2023,Lecture 1
243,GB,8,2020,31,U,false,JMC,JANUARY,2022,Lecture 5
243,GB,8,2020,31,U,false,PYC,FEBRUARY,2021,Lecture 4
244,IN,7,2023,51,F,false,JMC,APRIL,2023,Lecture 3
244,IN,7,2023,51,F,false,PYC,APRIL,2023,Lecture 5
245,CN,12,2021,57,F,true,JMC,MARCH,2023,Lecture 11
245,CN,12,2021,57,F,true,PYC,FEBRUARY,2023,Lecture 3
246,GB,10,2019,86,U,true,JMC,JULY,2021,Lecture 1
246,GB,10,2019,86,U,true,PYC,MAY,2023,Lecture 13
247,AU,10,2018,76,U,false,JMC,OCTOBER,2021,Lecture 11
247,AU,10,2018,76,U,false,PYC,DECEMBER,2019,Lecture 7
248,CN,7,2022,52,F,true,JMC,OCTOBER,2022,Lecture 12
248,CN,7,2022,52,F,true,PYC,JULY,2022,Lecture 6
249,GB,8,2021,51,M,true,JMC,JANUARY,2021,Lecture 10
249,GB,8,2021,51,M,true,PYC,MARCH,2022,Lecture 9
250,IN,8,2023,27,F,true,JMC,JUNE,2023,Lecture 14
250,IN,8,2023,27,F,true,PYC,DECEMBER,2023,Lecture 2
251,US,10,2022,88,U,false,JMC,JUNE,2023,Lecture 14
251,US,10,2022,88,U,false,PYC,JANUARY,2023,Lecture 12
252,IN,7,2017,66,M,true,JMC,JUNE,2021,Lecture 7
252,IN,7,2017,66,M,true,PYC,SEPTEMBER,2022,Lecture 14
253,GB,10,2023,88,M,true,JMC,MAY,2023,Lecture 8
253,GB,10,2023,88,M,true,PYC,SEPTEMBER,2023,Lecture 11
254,CN,12,2020,68,F,false,JMC,MAY,2020,Lecture 2
254,CN,12,2020,68,F,false,PYC,MARCH,2020,Lecture 7
255,IN,8,2020,48,U,false,JMC,OCTOBER,2021,Lecture 12
255,IN,8,2020,48,U,false,PYC,JANUARY,2020,Lecture 1
256,AU,6,2018,46,F,false,JMC,AUGUST,2019,Lecture 1
256,AU,6,2018,46,F,false,PYC,AUGUST,2019,Lecture 5
257,IN,1,2016,19,F,true,JMC,AUGUST,2020,Lecture 5
257,IN,1,2016,19,F,true,PYC,MAY,2019,Lecture 5
258,CN,2,2016,79,F,true,JMC,JULY,2016,Lecture 13
258,CN,2,2016,79,F,true,PYC,NOVEMBER,2017,Lecture 3
259,US,12,2016,24,M,false,JMC,APRIL,2022,Lecture 12
259,US,12,2016,24,M,false,PYC,SEPTEMBER,2022,Lecture 13
260,IN,9,2023,39,M,true,JMC,FEBRUARY,2023,Lecture 2
260,IN,9,2023,39,M,true,PYC,MARCH,2023,Lecture 9
261,US,11,2023,33,U,false,JMC,FEBRUARY,2023,Lecture 9
261,US,11,2023,33,U,false,PYC,DECEMBER,2023,Lecture 10
262,IN,9,2020,40,U,false,JMC,SEPTEMBER,2020,Lecture 12
262,IN,9,2020,40,U,false,PYC,SEPTEMBER,2020,Lecture 8
263,CN,4,2023,49,U,false,JMC,JANUARY,2023,Lecture 2
263,CN,4,2023,49,U,false,PYC,OCTOBER,2023,Lecture 7
264,CN,11,2019,27,U,false,JMC,APRIL,2022,Lecture 10
264,CN,11,2019,27,U,false,PYC,FEBRUARY,2021,Lecture 14
265,IN,7,2019,37,M,true,JMC,MAY,2022,Lecture 5
265,IN,7,2019,37,M,true,PYC,SEPTEMBER,2021,Lecture 2
266,IN,4,2016,84,F,false,JMC,FEBRUARY,2016,Lecture 4
266,IN,4,2016,84,F,false,PYC,MAY,2021,Lecture 8
267,GB,1,2020,26,U,false,JMC,AUGUST,2021,Lecture 2
267,GB,1,2020,26,U,false,PYC,OCTOBER,2020,Lecture 2
268,IN,7,2016,88,M,true,JMC,DECEMBER,2018,Lecture 8
268,IN,7,2016,88,M,true,PYC,OCTOBER,2020,Lecture 6
269,IN,12,2019,66,U,true,JMC,JANUARY,2019,Lecture 3
269,IN,12,2019,66,U,true,PYC,SEPTEMBER,2019,Lecture 1
270,US,7,2017,51,F,false,JMC,SEPTEMBER,2017,Lecture 9
270,US,7,2017,51,F,false,PYC,FEBRUARY,2022,Lecture 11
271,GB,3,2015,32,U,false,JMC,AUGUST,2018,Lecture 2
271,GB,3,2015,32,U,false,PYC,MARCH,2017,Lecture 1
272,GB,1,2022,88,M,false,JMC,MARCH,2023,Lecture 1
272,GB,1,2022,88,M,false,PYC,DECEMBER,2022,Lecture 11
273,GB,2,2015,86,M,false,JMC,APRIL,2023,Lecture 5
273,GB,2,2015,86,M,false,PYC,SEPTEMBER,2023,Lecture 1
274,IN,4,2018,48,M,false,JMC,SEPTEMBER,2022,Lecture 7
274,IN,4,2018,48,M,false,PYC,MARCH,2023,Lecture 11
275,AU,5,2016,22,M,false,JMC,OCTOBER,2019,Lecture 14
275,AU,5,2016,22,M,false,PYC,OCTOBER,2018,Lecture 12
276,IN,2,2023,77,F,false,JMC,JULY,2023,Lecture 5
276,IN,2,2023,77,F,false,PYC,SEPTEMBER,2023,Lecture 13
277,IN,7,2018,51,U,false,JMC,JUNE,2021,Lecture 8
277,IN,7,2018,51,U,false,PYC,SEPTEMBER,2018,Lecture 11
278,GB,4,2018,78,F,true,JMC,JUNE,2019,Lecture 13
278,GB,4,2018,78,F,true,PYC,JUNE,2021,Lecture 9
279,CN,2,2015,64,U,false,JMC,JULY,2023,Lecture 2
279,CN,2,2015,64,U,false,PYC,FEBRUARY,2017,Lecture 3
280,US,9,2020,55,F,false,JMC,SEPTEMBER,2023,Lecture 13
280,US,9,2020,55,F,false,PYC,DECEMBER,2021,Lecture 8
281,IN,4,2022,88,U,false,JMC,JULY,2022,Lecture 1
281,IN,4,2022,88,U,false,PYC,DECEMBER,2023,Lecture 13
282,US,1,2015,20,U,false,JMC,OCTOBER,2018,Lecture 13
282,US,1,2015,20,U,false,PYC,DECEMBER,2022,Lecture 1
283,GB,2,2015,27,F,false,JMC,NOVEMBER,2019,Lecture 14
283,GB,2,2015,27,F,false,PYC,JANUARY,2021,Lecture 10
284,GB,2,2020,25,F,false,JMC,JANUARY,2020,Lecture 9
284,GB,2,2020,25,F,false,PYC,APRIL,2023,Lecture 11
285,AU,6,2023,55,M,true,JMC,MAY,2023,Lecture 9
285,AU,6,2023,55,M,true,PYC,NOVEMBER,2023,Lecture 7
286,CN,12,2017,75,U,false,JMC,MARCH,2022,Lecture 14
286,CN,12,2017,75,U,false,PYC,APRIL,2022,Lecture 14
287,CN,6,2015,55,F,false,JMC,MARCH,2022,Lecture 9
287,CN,6,2015,55,F,false,PYC,JUNE,2016,Lecture 12
288,GB,8,2021,55,M,false,JMC,MAY,2021,Lecture 14
288,GB,8,2021,55,M,false,PYC,OCTOBER,2021,Lecture 7
289,US,5,2016,82,F,false,JMC,AUGUST,2017,Lecture 4
289,US,5,2016,82,F,false,PYC,MARCH,2019,Lecture 2
290,CN,12,2023,59,U,false,JMC,JANUARY,2023,Lecture 6
290,CN,12,2023,59,U,false,PYC,FEBRUARY,2023,Lecture 11
291,IN,11,2017,69,M,true,JMC,SEPTEMBER,2022,Lecture 12
291,IN,11,2017,69,M,true,PYC,JANUARY,2023,Lecture 2
292,CN,4,2016,62,F,true,JMC,MARCH,2018,Lecture 3
292,CN,4,2016,62,F,true,PYC,MARCH,2017,Lecture 11
293,IN,5,2016,60,M,true,JMC,MARCH,2022,Lecture 1
293,IN,5,2016,60,M,true,PYC,DECEMBER,2016,Lecture 14
294,GB,6,2016,68,F,true,JMC,MAY,2020,Lecture 3
294,GB,6,2016,68,F,true,PYC,SEPTEMBER,2017,Lecture 7
295,GB,11,2022,55,U,false,JMC,MAY,2022,Lecture 7
295,GB,11,2022,55,U,false,PYC,OCTOBER,2023,Lecture 7
296,US,8,2022,63,U,true,JMC,FEBRUARY,2023,Lecture 10
296,US,8,2022,63,U,true,PYC,JANUARY,2023,Lecture 14
297,AU,5,2021,70,U,true,JMC,FEBRUARY,2022,Lecture 5
297,AU,5,2021,70,U,true,PYC,AUGUST,2021,Lecture 14
298,GB,6,2020,50,M,false,JMC,MARCH,2022,Lecture 8
298,GB,6,2020,50,M,false,PYC,MAY,2022,Lecture 11
299,IN,2,2019,19,U,false,JMC,NOVEMBER,2023,Lecture 14
299,IN,2,2019,19,U,false,PYC,DECEMBER,2021,Lecture 7
300,US,1,2023,33,U,true,JMC,JUNE,2023,Lecture 14
300,US,1,2023,33,U,true,PYC,DECEMBER,2023,Lecture 8
301,GB,8,2022,75,F,false,JMC,APRIL,2022,Lecture 12
301,GB,8,2022,75,F,false,PYC,APRIL,2023,Lecture 4
302,GB,12,2023,22,F,true,JMC,JULY,2023,Lecture 4
302,GB,12,2023,22,F,true,PYC,NOVEMBER,2023,Lecture 10
303,GB,1,2017,83,F,true,JMC,DECEMBER,2021,Lecture 11
303,GB,1,2017,83,F,true,PYC,JANUARY,2017,Lecture 3
304,IN,6,2022,77,U,true,JMC,JUNE,2022,Lecture 2
304,IN,6,2022,77,U,true,PYC,MARCH,2022,Lecture 11
305,CN,12,2022,78,M,false,JMC,JULY,2022,Lecture 4
305,CN,12,2022,78,M,false,PYC,MAY,2023,Lecture 9
306,IN,12,2018,64,F,false,JMC,MARCH,2023,Lecture 14
306,IN,12,2018,64,F,false,PYC,MAY,2019,Lecture 10
307,CN,12,2019,42,F,true,JMC,NOVEMBER,2023,Lecture 11
307,CN,12,2019,42,F,true,PYC,DECEMBER,2020,Lecture 3
308,IN,12,2018,73,M,false,JMC,AUGUST,2020,Lecture 8
308,IN,12,2018,73,M,false,PYC,JANUARY,2020,Lecture 11
309,US,4,2019,33,F,true,JMC,DECEMBER,2022,Lecture 6
309,US,4,2019,33,F,true,PYC,MARCH,2022,Lecture 11
310,AU,8,2022,87,M,true,JMC,JANUARY,2022,Lecture 12
310,AU,8,2022,87,M,true,PYC,DECEMBER,2022,Lecture 1
311,AU,5,2020,62,U,false,JMC,DECEMBER,2021,Lecture 4
311,AU,5,2020,62,U,false,PYC,MARCH,2020,Lecture 14
312,AU,1,2018,69,U,true,JMC,SEPTEMBER,2023,Lecture 5
312,AU,1,2018,69,U,true,PYC,OCTOBER,2023,Lecture 13
313,AU,6,2016,33,U,true,JMC,APRIL,2020,Lecture 13
313,AU,6,2016,33,U,true,PYC,OCTOBER,2018,Lecture 2
314,US,8,2015,41,F,false,JMC,MAY,2022,Lecture 9
314,US,8,2015,41,F,false,PYC,JANUARY,2019,Lecture 12
315,AU,9,2016,47,M,true,JMC,OCTOBER,2017,Lecture 2
315,AU,9,2016,47,M,true,PYC,APRIL,2022,Lecture 5
316,CN,9,2016,35,U,true,JMC,AUGUST,2017,Lecture 1
316,CN,9,2016,35,U,true,PYC,NOVEMBER,2017,Lecture 12
317,US,9,2020,46,F,true,JMC,MARCH,2022,Lecture 7
317,US,9,2020,46,F,true,PYC,JANUARY,2020,Lecture 14
318,IN,9,2020,73,F,true,JMC,AUGUST,2021,Lecture 8
318,IN,9,2020,73,F,true,PYC,MARCH,2021,Lecture 6
319,CN,7,2015,65,F,false,JMC,FEBRUARY,2017,Lecture 14
319,CN,7,2015,65,F,false,PYC,AUGUST,2022,Lecture 5
320,CN,12,2017,64,M,true,JMC,OCTOBER,2018,Lecture 11
320,CN,12,2017,64,M,true,PYC,JUNE,2021,Lecture 9
321,IN,11,2016,38,U,false,JMC,SEPTEMBER,2023,Lecture 12
321,IN,11,2016,38,U,false,PYC,JANUARY,2016,Lecture 13
322,AU,8,2021,39,F,true,JMC,MARCH,2022,Lecture 3
322,AU,8,2021,39,F,true,PYC,JULY,2022,Lecture 11
323,CN,4,2017,51,F,false,JMC,JULY,2023,Lecture 5
323,CN,4,2017,51,F,false,PYC,JANUARY,2018,Lecture 6
324,CN,9,2017,48,M,true,JMC,MAY,2017,Lecture 8
324,CN,9,2017,48,M,true,PYC,SEPTEMBER,2018,Lecture 8
325,US,12,2019,29,M,false,JMC,SEPTEMBER,2019,Lecture 2
325,US,12,2019,29,M,false,PYC,MARCH,2022,Lecture 5
326,US,12,2023,24,U,true,JMC,DECEMBER,2023,Lecture 9
326,US,12,2023,24,U,true,PYC,MARCH,2023,Lecture 1
327,CN,2,2016,18,U,false,JMC,OCTOBER,2022,Lecture 1
327,CN,2,2016,18,U,false,PYC,APRIL,2021,Lecture 3
328,IN,3,2018,43,U,false,JMC,JUNE,2022,Lecture 4
328,IN,3,2018,43,U,false,PYC,JANUARY,2021,Lecture 7
329,GB,1,2019,40,U,true,JMC,NOVEMBER,2019,Lecture 6
329,GB,1,2019,40,U,true,PYC,MARCH,2019,Lecture 5
330,CN,12,2017,54,M,true,JMC,NOVEMBER,2017,Lecture 5
330,CN,12,2017,54,M,true,PYC,DECEMBER,2022,Lecture 7
331,CN,2,2018,77,U,false,JMC,NOVEMBER,2020,Lecture 3
331,CN,2,2018,77,U,false,PYC,JUNE,2020,Lecture 3
332,AU,8,2022,63,M,true,JMC,SEPTEMBER,2022,Lecture 11
332,AU,8,2022,63,M,true,PYC,DECEMBER,2023,Lecture 9
333,IN,9,2021,32,F,false,JMC,OCTOBER,2021,Lecture 11
333,IN,9,2021,32,F,false,PYC,JUNE,2022,Lecture 14
334,CN,7,2020,25,F,false,JMC,OCTOBER,2020,Lecture 12
334,CN,7,2020,25,F,false,PYC,MARCH,2021,Lecture 10
335,GB,7,2022,85,U,true,JMC,DECEMBER,2023,Lecture 1
335,GB,7,2022,85,U,true,PYC,MAY,2023,Lecture 6
336,GB,11,2020,21,U,false,JMC,NOVEMBER,2022,Lecture 12
336,GB,11,2020,21,U,false,PYC,NOVEMBER,2020,Lecture 5
337,US,9,2015,68,U,true,JMC,SEPTEMBER,2020,Lecture 2
337,US,9,2015,68,U,true,PYC,MAY,2021,Lecture 4
338,CN,5,2016,77,M,false,JMC,NOVEMBER,2023,Lecture 12
338,CN,5,2016,77,M,false,PYC,SEPTEMBER,2022,Lecture 4
339,AU,5,2016,22,F,true,JMC,AUGUST,2017,Lecture 14
339,AU,5,2016,22,F,true,PYC,DECEMBER,2016,Lecture 3
340,US,6,2017,64,F,true,JMC,AUGUST,2020,Lecture 1
340,US,6,2017,64,F,true,PYC,MARCH,2020,Lecture 2
341,CN,7,2018,26,U,true,JMC,FEBRUARY,2023,Lecture 7
341,CN,7,2018,26,U,true,PYC,JULY,2023,Lecture 8
342,US,7,2015,38,U,true,JMC,JUNE,2020,Lecture 14
342,US,7,2015,38,U,true,PYC,SEPTEMBER,2020,Lecture 14
343,AU,5,2016,48,U,false,JMC,MARCH,2023,Lecture 12
343,AU,5,2016,48,U,false,PYC,AUGUST,2018,Lecture 2
344,AU,10,2018,82,M,true,JMC,FEBRUARY,2022,Lecture 13
344,AU,10,2018,82,M,true,PYC,JANUARY,2022,Lecture 4
345,US,5,2021,49,F,true,JMC,JULY,2023,Lecture 14
345,US,5,2021,49,F,true,PYC,DECEMBER,2023,Lecture 5
346,CN,12,2019,27,U,false,JMC,DECEMBER,2019,Lecture 4
346,CN,12,2019,27,U,false,PYC,SEPTEMBER,2021,Lecture 1
347,AU,12,2020,59,F,true,JMC,SEPTEMBER,2022,Lecture 11
347,AU,12,2020,59,F,true,PYC,JULY,2023,Lecture 12
348,AU,11,2022,20,F,false,JMC,APRIL,2023,Lecture 2
348,AU,11,2022,20,F,false,PYC,SEPTEMBER,2023,Lecture 6
349,US,1,2020,34,U,true,JMC,JULY,2020,Lecture 13
349,US,1,2020,34,U,true,PYC,AUGUST,2022,Lecture 9
350,GB,9,2017,23,U,true,JMC,JUNE,2023,Lecture 9
350,GB,9,2017,23,U,true,PYC,APRIL,2021,Lecture 10
351,CN,10,2017,51,M,false,JMC,JANUARY,2020,Lecture 13
351,CN,10,2017,51,M,false,PYC,MARCH,2018,Lecture 2
352,AU,11,2016,33,U,true,JMC,APRIL,2019,Lecture 13
352,AU,11,2016,33,U,true,PYC,OCTOBER,2021,Lecture 12
353,IN,7,2023,43,F,true,JMC,MAY,2023,Lecture 7
353,IN,7,2023,43,F,true,PYC,FEBRUARY,2023,Lecture 3
354,IN,7,2017,39,U,false,JMC,FEBRUARY,2020,Lecture 12
354,IN,7,2017,39,U,false,PYC,NOVEMBER,2022,Lecture 6
355,AU,7,2015,18,F,true,JMC,DECEMBER,2018,Lecture 1
355,AU,7,2015,18,F,true,PYC,MAY,2021,Lecture 11
356,IN,8,2020,51,F,true,JMC,DECEMBER,2023,Lecture 5
356,IN,8,2020,51,F,true,PYC,SEPTEMBER,2023,Lecture 12
357,IN,11,2017,30,M,true,JMC,MARCH,2021,Lecture 9
357,IN,11,2017,30,M,true,PYC,OCTOBER,2020,Lecture 4
358,US,4,2016,87,U,false,JMC,OCTOBER,2020,Lecture 9
358,US,4,2016,87,U,false,PYC,SEPTEMBER,2019,Lecture 10
359,AU,2,2019,89,U,true,JMC,JULY,2021,Lecture 10
359,AU,2,2019,89,U,true,PYC,MAY,2020,Lecture 6
360,GB,11,2019,59,F,true,JMC,JUNE,2020,Lecture 1
360,GB,11,2019,59,F,true,PYC,MAY,2020,Lecture 11
361,GB,2,2019,69,M,true,JMC,JUNE,2020,Lecture 4
361,GB,2,2019,69,M,true,PYC,MARCH,2022,Lecture 3
362,IN,5,2017,23,M,false,JMC,JANUARY,2017,Lecture 13
362,IN,5,2017,23,M,false,PYC,DECEMBER,2023,Lecture 13
363,GB,1,2015,64,M,false,JMC,SEPTEMBER,2023,Lecture 2
363,GB,1,2015,64,M,false,PYC,JUNE,2017,Lecture 10
364,GB,7,2022,88,F,true,JMC,APRIL,2022,Lecture 13
364,GB,7,2022,88,F,true,PYC,APRIL,2023,Lecture 13
365,IN,4,2017,77,U,false,JMC,APRIL,2017,Lecture 5
365,IN,4,2017,77,U,false,PYC,MARCH,2022,Lecture 12
366,AU,7,2023,19,U,false,JMC,DECEMBER,2023,Lecture 13
366,AU,7,2023,19,U,false,PYC,FEBRUARY,2023,Lecture 7
367,US,9,2016,55,U,true,JMC,JANUARY,2017,Lecture 8
367,US,9,2016,55,U,true,PYC,SEPTEMBER,2023,Lecture 11
368,IN,11,2020,29,M,true,JMC,JULY,2020,Lecture 2
368,IN,11,2020,29,M,true,PYC,AUGUST,2021,Lecture 7
369,US,9,2019,85,M,true,JMC,MARCH,2022,Lecture 8
369,US,9,2019,85,M,true,PYC,JULY,2022,Lecture 9
370,GB,4,2023,41,F,false,JMC,JANUARY,2023,Lecture 11
370,GB,4,2023,41,F,false,PYC,APRIL,2023,Lecture 8
371,IN,1,2016,18,M,true,JMC,MAY,2017,Lecture 12
371,IN,1,2016,18,M,true,PYC,OCTOBER,2020,Lecture 11
372,AU,8,2020,65,F,false,JMC,FEBRUARY,2021,Lecture 11
372,AU,8,2020,65,F,false,PYC,APRIL,2023,Lecture 13
373,GB,2,2017,88,U,false,JMC,JULY,2022,Lecture 10
373,GB,2,2017,88,U,false,PYC,FEBRUARY,2019,Lecture 6
374,US,6,2018,55,M,true,JMC,MAY,2019,Lecture 10
374,US,6,2018,55,M,true,PYC,AUGUST,2018,Lecture 2
375,US,8,2017,44,F,true,JMC,AUGUST,2019,Lecture 7
375,US,8,2017,44,F,true,PYC,JUNE,2021,Lecture 11
376,GB,8,2020,85,U,false,JMC,JULY,2023,Lecture 4
376,GB,8,2020,85,U,false,PYC,JULY,2021,Lecture 8
377,GB,2,2022,22,F,false,JMC,MAY,2023,Lecture 8
377,GB,2,2022,22,F,false,PYC,JANUARY,2022,Lecture 13
378,AU,6,2023,57,M,false,JMC,JANUARY,2023,Lecture 13
378,AU,6,2023,57,M,false,PYC,MARCH,2023,Lecture 4
379,US,6,2020,37,M,true,JMC,DECEMBER,2023,Lecture 5
379,US,6,2020,37,M,true,PYC,MAY,2023,Lecture 14
380,AU,10,2023,62,U,false,JMC,JUNE,2023,Lecture 9
380,AU,10,2023,62,U,false,PYC,MARCH,2023,Lecture 5
381,US,7,2023,83,U,false,JMC,DECEMBER,2023,Lecture 2
381,US,7,2023,83,U,false,PYC,AUGUST,2023,Lecture 5
382,IN,11,2015,82,M,false,JMC,MAY,2021,Lecture 1
382,IN,11,2015,82,M,false,PYC,FEBRUARY,2017,Lecture 1
383,CN,8,2017,58,F,false,JMC,JULY,2020,Lecture 6
383,CN,8,2017,58,F,false,PYC,DECEMBER,2021,Lecture 1
384,IN,2,2015,46,F,false,JMC,NOVEMBER,2019,Lecture 10
384,IN,2,2015,46,F,false,PYC,MARCH,2017,Lecture 9
385,GB,4,2018,88,U,true,JMC,JANUARY,2023,Lecture 5
385,GB,4,2018,88,U,true,PYC,FEBRUARY,2018,Lecture 11
386,US,5,2021,64,M,true,JMC,MARCH,2023,Lecture 14
